"YEAR","SYST","ST","LOC","GEN","DTF","PHT","LOD","LBL","PBL","BSP","LSC","GDS","T2M_MEAN","T2M_MAX","T2M_MIN","PRECTOT_ACC","RH2M_MEAN","T2MDEW","SOLAR_RAD","WS2M","NOISE_1","NOISE_2","NOISE_3","NOISE_4","NOISE_5","NOISE_6","NOISE_7","NOISE_8","NOISE_9","NOISE_10","NOISE_11","NOISE_12","NOISE_13","NOISE_14","NOISE_15","NOISE_16","NOISE_17","NOISE_18","NOISE_19","NOISE_20","NOISE_21","NOISE_22","NOISE_23","NOISE_24","NOISE_25","NOISE_26","NOISE_27","NOISE_28","NOISE_29","NOISE_30","NOISE_31","NOISE_32","NOISE_33","NOISE_34","NOISE_35","NOISE_36","NOISE_37","NOISE_38","NOISE_39","NOISE_40","GY"
2014,"S1","GO","LOC3","GEN13",92.3924994911067,77.1441828180104,5,3,1,2,7,5,22.2045370843261,31.7323830085807,13.0687589489389,931.228955648839,78.0581413325854,17.6114165759645,17.0371769554913,3.41753272013739,4.80899394024163,2.4963551829569,6.47018070565537,3.05412612389773,1.80382920429111,6.62963945884258,1.95111304521561,7.48491187114269,3.80454383790493,1.47830232279375,4.90912451874465,7.81225651968271,7.07910062046722,2.60493943700567,8.95420316373929,0.309299621731043,8.45174859976396,7.80749728670344,9.25666190451011,4.25333014922217,6.0127228917554,1.95180153474212,3.45221439143643,5.13411137275398,6.8683601450175,6.91615451825783,7.21795898862183,9.6684179152362,4.62768503464758,7.3840965772979,7.90073696523905,2.7429556986317,5.52960845874622,8.57968725962564,1.97702079312876,3.14248656621203,7.03194872708991,0.197600168175995,3.21158736711368,7.95678281225264,3963.01698249177
1980,"S2","MT","LOC4","GEN14",102.867851979099,139.339821697213,6,6,9,2,6,1,25.7189045809209,34.8891633336898,16.3921591695398,914.34372458607,79.2312881955877,22.7936344377231,21.3177110627294,5.64089030981995,4.62270988151431,2.86037212470546,2.52993395319209,9.80543270241469,1.63295039674267,0.521958922035992,9.63520351797342,3.18482484901324,0.323722141329199,6.17682063952088,0.409711052197963,7.62714183423668,0.979674903210253,8.44811908435076,0.257815141230822,3.14548900583759,0.762982317246497,3.31651049200445,8.93344067037106,2.10727489320561,2.89207909954712,5.30983020784333,0.629366582725197,8.14721984788775,6.74138305475935,4.12557152798399,5.54065544623882,1.34475389728323,2.69569444004446,4.77964469464496,7.31375000905246,0.876587079837918,2.6504640839994,9.32870691642165,6.3716072961688,8.86970052495599,9.52310668770224,1.05011270847172,5.33530473476276,8.84221312357113,4659.8126533856
1981,"S2","GO","LOC2","GEN7",69.4935335684568,78.43341935426,4,1,6,8,1,8,24.7375732008368,35.5137442972045,17.1889795386232,918.236489593983,83.0377293331549,22.5768378791399,22.8485632920638,2.1111250531394,4.50529047753662,2.69510507816449,4.18647699756548,1.43876092275605,0.476638982072473,9.15619670413435,0.355507850181311,5.35411932505667,6.05755145195872,7.38798915874213,4.76014898391441,1.03988467017189,6.29647676367313,9.1576321865432,6.2562542129308,7.39737443858758,4.02763561345637,5.01273991772905,2.75999359088019,3.07059050304815,1.54875202104449,3.70359316002578,8.74616507673636,7.44767329189926,7.22589522367343,6.70598826603964,4.8409551451914,2.55859259748831,9.24985929625109,6.54064971487969,4.98200797475874,5.21423657890409,4.51196325942874,4.67935372376814,9.06155227450654,0.998303012456745,8.89233613619581,4.61123610613868,9.51626682886854,6.95838247891515,3768.45532785697
2021,"S2","GO","LOC3","GEN21",85.1297307782806,128.328229645267,9,7,1,9,4,2,25.8937602536753,31.3815218424425,16.851474288851,752.307805977762,60.3507333970629,21.2978278298397,19.618640136905,3.57510774652474,3.91023492906243,0.409227784257382,6.84308998752385,8.45965650165454,1.5139560517855,9.93531185202301,9.88728125812486,2.35608755843714,7.21354263601825,0.0699822348542511,5.98026551306248,0.293217725120485,0.885209378320724,2.07819762872532,6.64381843991578,0.401808156166226,6.4296491118148,8.79014956997707,2.21558250952512,7.89110308513045,4.23609916353598,7.13667585980147,2.81854471191764,1.32922105956823,2.95038359938189,9.90198809653521,5.53441741038114,6.66155462851748,3.58100976794958,9.94154294254258,0.727717294357717,3.19262352306396,1.45487176952884,1.91028166795149,4.21512781176716,6.36751186801121,8.41924330219626,2.49807708663866,7.05603548558429,2.69841658882797,3551.01994357106
1998,"S1","GO","LOC2","GEN7",63.4434699686244,104.757968601771,6,1,6,7,6,2,27.8445288389921,36.5854958558921,19.5909420181997,1128.2753078267,66.3330462318845,23.7788919089362,24.3536064983346,3.24112526397221,1.87853703973815,8.35530812153593,9.06238221796229,4.65434081852436,0.0841288012452424,0.111702762078494,5.50716504454613,1.06428781058639,9.54100158065557,3.05306881200522,3.85324313072488,1.16276840446517,2.75148117216304,3.02842766279355,2.26691456977278,2.17150273965672,7.89429190102965,4.4586770539172,3.04971616715193,7.68376388587058,5.36039091646671,1.52736843796447,3.00667823990807,1.94474028423429,0.640650419518352,9.10530073568225,1.61983613623306,8.95269110798836,2.8302079020068,9.87910271855071,0.213745713699609,0.167058850638568,7.43024956900626,7.69839056301862,1.59273734781891,7.64799454715103,8.50246247602627,0.690908471588045,9.84190481714904,2.7941124746576,3869.60784824906
2001,"S1","GO","LOC2","GEN5",93.2379365456291,76.4506629109383,6,1,2,6,5,1,23.6355624338612,29.9185068821535,18.1448314306326,551.118756830692,63.3383163926192,20.8302240166813,22.7917628665455,4.25684192706831,8.08342662174255,2.89375518448651,6.32131371414289,6.50798932183534,9.3240521941334,1.21148146223277,4.05622385907918,2.79133193660527,7.37260808236897,0.307056033052504,1.17183448048308,8.4285527211614,8.92415014328435,0.390659482218325,0.607845631893724,5.85289177717641,7.02745076734573,6.11149365082383,3.50859782891348,5.36623765947297,7.90911092655733,2.57678084773943,2.2403267188929,8.04802980273962,8.31921759061515,9.25785586703569,0.695570893585682,4.55318243475631,3.72063773917034,7.92472278466448,2.79272908112034,3.10269327834249,4.35242678737268,2.69472694722936,8.06299380026758,2.97612279187888,5.50818650750443,2.91217292193323,2.30846462538466,2.18276736093685,4638.91816195416
1988,"S2","MT","LOC5","GEN20",78.2446464779787,118.017197956797,1,7,2,4,6,7,23.8359907469712,29.3991407779977,15.7035124828108,970.450541749597,89.1286319307983,20.4806496964302,19.330359492451,4.14454022329301,0.698418428655714,4.13760938914493,8.55508715612814,8.20795054314658,4.48721305001527,5.56270765373483,9.87374756252393,7.916206845548,8.3680871524848,3.23916102061048,2.47645353432745,9.59954047109932,1.34908874984831,4.92178602144122,2.98065145500004,5.68467430537567,7.86570838652551,0.0323629518970847,1.72127872472629,0.96691635902971,4.17133780196309,0.447630686685443,5.45732095371932,9.84377685235813,9.7336416458711,7.49132284428924,9.62480448186398,5.54520586505532,3.80704759154469,6.9939777138643,5.99675554316491,0.426120122428983,3.84624883998185,5.85791153600439,2.26982774911448,3.7496991106309,7.59418605128303,2.86700341617689,1.12236218992621,4.88312149420381,5111.83914593066
1988,"S1","RO","LOC8","GEN7",106.468128275592,95.4008148959838,5,6,9,1,6,1,23.6930022542365,31.910527038388,14.0446643102914,510.29643509537,80.6065949471667,19.8673158020247,16.4195549045689,3.22547493525781,0.77753511024639,7.87271976703778,1.44635737175122,9.90142510505393,8.24608195573092,5.64223790774122,2.71484213182703,9.72315754275769,7.80759178567678,0.496350848115981,6.90838549518958,2.43011146550998,8.02845705999061,5.80294023500755,2.12888363515958,0.819426497910172,4.67570842942223,3.22006833739579,3.40766303008422,0.417354456149042,8.10988486744463,8.51407481357455,9.30781006580219,2.42787827271968,8.22891235584393,8.19706250214949,5.82723305560648,7.52034090459347,4.85196541296318,1.28653605235741,6.55620774487033,9.94962795171887,0.837922329083085,9.44701325381175,6.51083737844601,4.69135449733585,0.434389628935605,4.27688575349748,0.512876641005278,2.74020751239732,2800.33748391478
1994,"S2","MT","LOC6","GEN16",100.810639376286,124.981242071372,2,6,6,4,2,5,22.2854450657032,34.1616010174621,17.2813873456325,1168.37805155665,62.0108398469165,19.2996726606507,18.1379356165417,4.52225554641336,6.27229441190138,7.60126780718565,9.89648169605061,0.467073428444564,3.74794201226905,7.45445412117988,1.09523460501805,5.87917521130294,6.84220850002021,0.877005967777222,6.70502381632105,2.62423822190613,3.82270894246176,1.95023370208219,4.41678606439382,3.08641315670684,2.11669394047931,6.0856208903715,5.58377833338454,4.88205790286884,5.1676145545207,8.99935459019616,2.13164119049907,6.58730271505192,0.758897757623345,6.00224275607616,0.073140962049365,2.27240403881297,0.731976891402155,7.35887074377388,6.74168556928635,6.85943724121898,1.98454616358504,1.35575077496469,4.34588701231405,8.27090862439945,9.4189186533913,4.8795926803723,7.54970267415047,8.55487830005586,5343.75125939624
1989,"S2","TO","LOC10","GEN7",83.2887299149297,104.774614174385,9,1,1,4,1,8,23.7828746531159,29.4625293924473,15.5773018894251,694.308053329587,66.9776291842572,20.9774881692138,24.0349414641969,4.25144846807234,8.37602890795097,6.99360393919051,1.70513472054154,3.41661732876673,4.70852015074342,5.46065527480096,7.1616406342946,3.36298703448847,6.72674434958026,3.73561796033755,4.35548240784556,7.00088134501129,4.07362019177526,8.54480325710028,3.6801771633327,1.40498707070947,5.316426823847,3.25963295064867,7.02352282358333,4.22728112665936,6.86525122728199,5.75081013841555,5.88161543710157,1.2205112259835,9.05487878248096,8.45385236432776,7.14890575269237,1.72190544893965,9.01744330767542,3.20038518868387,9.22170769190416,7.14901371393353,7.70080109825358,4.36374310404062,1.49288218235597,9.15007058298215,4.48765517678112,3.35121926385909,6.75662400666624,2.07490333355963,4530.49547356995
2004,"S1","RO","LOC7","GEN8",81.6683536651544,104.409430341329,9,2,2,4,6,1,26.4333487376571,36.292516290443,19.0559376303572,477.416802942753,72.3183508752845,22.425728578819,16.3063065032475,3.06560905091465,8.34731996525079,6.63088388275355,9.46586787700653,3.75704968348145,7.81593792140484,6.89407379832119,4.48235037503764,9.47848668787628,0.171686660032719,4.16507910937071,1.19896825868636,2.47365812305361,4.97609484009445,6.12847878132015,0.222327695228159,6.18805418489501,3.61602207645774,6.76596701610833,0.361104349140078,9.33792638825253,0.867269418668002,9.62316507706419,8.39738000184298,8.21363233728334,2.88203983800486,2.74573406204581,2.20104048261419,0.0807471247389913,0.255812013056129,5.04194220295176,4.48136881692335,5.86866484954953,0.608986478764564,5.26398075278848,0.352486101910472,2.88749611470848,5.09393081068993,1.91523663932458,4.46647154400125,9.34151744004339,3494.18549496299
1987,"S2","MT","LOC4","GEN13",83.9716014708392,89.9492268916219,7,1,7,5,4,4,26.959443280939,35.3310584537685,20.1217684301082,491.88584741205,68.7896789750084,22.5180600841995,18.8218571688049,4.37179237511009,9.15382079547271,7.56581036141142,5.89506205637008,9.00926615810022,5.31149252550676,1.51115051237866,9.39588071778417,0.957590402103961,4.43901986582205,7.55079564405605,0.0441496958956122,7.27650461019948,7.00083047617227,7.9767368780449,9.96093047317117,2.88250978570431,9.81327018234879,2.75740602286533,2.356308598537,2.76817247504368,4.62319612968713,8.11383612919599,1.24438127269968,3.72891955543309,6.66635705158114,5.44229737482965,5.00752409221604,0.976919298991561,6.79231701185927,4.91093026474118,4.45976645918563,3.92757622292265,0.273274590726942,5.89850537711754,9.4006662373431,5.79216374782845,0.524227314162999,4.642319730483,9.36028675874695,1.8167517753318,4476.27116205645
2000,"S1","GO","LOC2","GEN13",74.7902679862455,120.625390061177,2,3,6,1,6,4,27.9680021530949,33.7906240969896,20.1103393714875,1159.39291529357,77.7711590286344,24.8923061930109,20.6178569351323,2.79493439034559,8.72264852048829,1.21862197294831,8.37848341790959,8.36205025203526,4.86007414525375,5.16850999556482,7.9512652894482,7.61409281753004,3.01434468245134,0.270595813635737,8.12194599537179,2.58548666257411,1.4289090083912,7.90701902937144,5.56686909170821,8.82643637247384,1.49593626148999,2.78780741617084,7.24368457682431,3.75109441811219,0.929245757870376,7.87603146396577,9.84376018168405,9.76562280906364,6.11980710877106,6.03128261864185,3.78336242865771,7.9045494296588,8.25579620664939,2.5746898399666,4.82259545475245,6.83392453473061,8.36197370663285,4.27804604871199,8.46812302712351,7.53026341088116,2.98509490210563,1.2011081748642,8.61875647911802,4.97586066368967,5246.01799997841
1998,"S1","GO","LOC3","GEN19",62.9511950095184,134.947549004573,6,2,5,8,6,3,24.2751875058748,30.2468039838132,19.1738882211503,410.177484899759,77.4072835128754,19.2849221909419,18.4775013360195,4.38310757302679,5.78334541758522,3.94671769347042,8.94520341651514,6.10750416526571,4.38611706951633,2.46236380655318,7.97137371264398,8.89034214429557,0.410489600617439,3.61170832300559,4.2212688876316,8.86004654690623,2.09574529202655,2.41278171772137,3.88789646793157,9.14170541567728,7.7104297792539,8.8255195110105,4.74785425700247,9.12751423427835,0.269884949084371,3.54739655274898,4.04359287349507,9.03729734010994,7.11116232909262,4.53442828729749,7.96278072055429,7.28382384171709,3.51354005746543,3.95017717732117,2.36634752713144,6.06985865393654,8.41947311535478,8.7485065869987,7.6890934095718,0.833480625879019,2.67449548700824,6.07330093160272,4.5384938782081,9.49973641429096,3552.84424198162
2005,"S2","MT","LOC6","GEN21",94.1039509512484,102.618474201299,5,2,3,8,7,7,23.809322074987,31.9615652551875,15.1968785694335,914.716590568423,64.9577269144356,20.6647631980013,21.2969045084901,5.2787748714909,7.68765063490719,5.77038073912263,2.74948100559413,4.98537776293233,4.50125398812816,9.49125288054347,5.54950376274064,7.41112652700394,7.71022859029472,6.6389236273244,9.4962700502947,9.11957224598154,4.14021086180583,4.67343943426386,7.86895488854498,5.03296862822026,4.58382257493213,8.0741134728305,7.80818697297946,8.21207609726116,7.91499712970108,8.73709282139316,8.3163135801442,2.89320857962593,1.99131725123152,4.87820776877925,2.58879969827831,6.42432469408959,6.5462524164468,8.71166050434113,9.27609228529036,2.46521772583947,1.15753539837897,6.78753929911181,8.80955961998552,3.93536777002737,7.13522370206192,2.59879209334031,2.4725569342263,5.49246806651354,4113.5754525049
2019,"S1","MT","LOC4","GEN14",61.38795748353,94.5868464163505,6,5,8,7,7,7,27.9782286211848,36.0182061982341,19.8819323380012,760.592584311962,71.9358993298374,24.930212111678,16.5080356621183,5.68678705510683,9.27052189130336,6.01092630298808,1.90896549029276,1.25540708657354,0.732371201738715,4.28589866496623,6.30377740133554,5.15004019718617,2.71066518733278,5.5605315673165,0.607577527407557,3.26201924355701,4.03883277438581,4.73642357159406,7.35569449374452,1.08282242668793,1.23617153149098,1.73203496495262,0.111177891958505,3.66312850965187,7.20132228918374,0.43897392693907,5.07112526800483,6.33676225086674,4.53714520903304,3.50898606004193,2.207982968539,4.35601235600188,3.62202652264386,6.75280652241781,2.39872614387423,8.78688540542498,6.763148996979,5.10098408907652,5.66764046670869,8.26847028685734,9.35674902750179,2.98101003747433,4.87651392817497,9.5090469554998,2331.28641815948
1983,"S2","MT","LOC4","GEN22",87.9326772782952,79.6262091398239,5,3,6,4,2,6,22.5108695914969,28.2920010834932,13.7741773796733,1011.5636844188,63.3825686085038,18.0642144067679,19.8373780003749,5.65886673075147,7.17769121285528,5.40358850965276,8.1545192329213,8.54730792343616,4.05413184547797,5.53796947700903,4.22958134207875,1.24842856545001,7.87934050196782,2.29715887689963,2.59535967605188,6.99394531780854,1.91111015388742,7.13483595522121,0.804316997528076,8.90155588509515,2.90819552261382,9.18011306552216,3.43935108045116,3.07355060009286,7.25982177769765,3.01481312140822,8.6151727871038,6.18047849740833,8.17361165769398,7.56555406842381,7.18669757712632,2.05158146098256,4.38073128229007,9.42797571886331,1.94728658534586,3.79400041187182,6.85681079048663,7.78932728106156,6.48567236261442,6.71800181269646,9.83427134808153,8.70110270101577,0.23909886367619,9.28287757094949,4543.24616016383
2021,"S2","MT","LOC4","GEN25",76.7019187705591,125.602958365344,8,2,1,6,7,4,27.4069412588142,39.2618507856969,19.685382732423,481.378837861121,85.2405459014699,25.3608804370742,19.7113603027537,2.69281442184001,8.38255441281945,6.58030298305675,6.12114610150456,7.79089260846376,5.62086701393127,8.8008488737978,2.25855166325346,0.352440432179719,1.45030548097566,4.42654866492376,2.85098000429571,9.69910226762295,9.26328835310414,1.70853145187721,2.44249392300844,7.90967256296426,3.06285732425749,8.04095552070066,5.1752149569802,8.21233447873965,4.22398317838088,2.56480908719823,3.29926369478926,6.51419815607369,7.25509643787518,3.03153965855017,1.51355750625953,6.83256829623133,0.693924732040614,0.614522360265255,3.93900810275227,2.77895805425942,4.14027136052027,4.19635053724051,3.32873789127916,1.82717387797311,3.60888037830591,7.28607989614829,5.1474328734912,6.50845587253571,4379.21830516682
2007,"S2","MT","LOC4","GEN23",109.893929518294,96.4494395861402,8,5,3,7,8,6,23.4971138271503,33.9104212617967,18.4042540246155,906.463317759335,84.6299811895005,18.7130964952521,21.6719702444971,2.98619665112346,1.4659006963484,0.43019481934607,0.868843754287809,9.07755754655227,3.13195276772603,9.64864167151973,9.95456696720794,6.07557280687615,3.52024854859337,8.72215045150369,5.37020391784608,5.07554235868156,3.57274611014873,2.77925051283091,4.18440289562568,2.76258651399985,4.7324108122848,5.28405401390046,4.15395917138085,7.86020061932504,4.84154609497637,3.53665228467435,3.73115516733378,5.62351208180189,9.49586199363694,2.15208783978596,7.22589667420834,5.42925910791382,5.61501372139901,9.50437513412908,9.28043012274429,2.04098993912339,4.0421747090295,3.46910963067785,5.23193774046376,7.28666985873133,5.32454972155392,1.50384001899511,1.50331699522212,1.2107414426282,3646.63990088607
